time_stamp,AD1,AD2,AD3,AD4,AD5,AD6,AD7,AD8,AD9,AD10,AD11,AD12,AD13,AD14,AD15,AD16
20250418_203101,5.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0
20250418_203101,5.0,0.0,0.7578947368421053,0.0,0.0,0.0,0.0,0.0
20250418_203101,5.0,0.0,0.8842105263157896,0.0,0.0,0.0,0.0,0.0
20250418_203101,5.0,0.0,1.0105263157894737,0.0,0.0,0.0,0.0,0.0
20250418_203101,5.0,0.0,1.1368421052631579,0.0,0.0,0.0,0.0,0.0
20250418_203101,5.0,0.0,1.263157894736842,0.0,0.0,0.0,0.0,0.0
20250418_203101,5.0,0.0,1.3894736842105264,0.0,0.0,0.0,0.0,0.0
20250418_203102,5.0,0.0,1.5157894736842106,0.0,0.0,0.0,0.0,0.0
20250418_203102,5.0,0.0,1.6421052631578947,0.0,0.0,0.0,0.0,0.0
20250418_203102,5.0,0.0,1.7684210526315791,0.0,0.0,0.0,0.0,0.0
20250418_203102,5.0,0.0,1.8947368421052633,0.0,0.0,0.0,0.0,0.0
20250418_203102,5.0,0.0,2.0210526315789474,0.0,0.0,0.0,0.0,0.0
20250418_203102,5.0,0.0,2.1473684210526316,0.0,0.0,0.0,0.0,0.0
20250418_203102,5.0,0.0,2.2736842105263158,0.0,0.0,0.0,0.0,0.0
20250418_203102,5.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0
20250418_203102,5.0,0.0,2.4607212921189183,0.0,0.0,0.0,0.0,0.0
20250418_203102,5.0,0.0,2.446666875135152,0.0,0.0,0.0,0.0,0.0
20250418_203103,5.0,0.0,2.376017396154059,0.0,0.0,0.0,0.0,0.0
20250418_203103,5.0,0.0,2.351191829081564,0.0,0.0,0.0,0.0,0.0
20250418_203103,5.0,0.0,2.373898471070226,0.0,0.0,0.0,0.0,0.0
20250418_203103,5.0,0.0,2.4344310573710195,0.0,0.0,0.0,0.0,0.0
20250418_203103,5.0,0.0,2.397868332165216,0.0,0.0,0.0,0.0,0.0
20250418_203103,5.0,0.0,2.408540516138438,0.0,0.0,0.0,0.0,0.0
20250418_203103,5.0,0.0,2.4343622261598417,0.0,0.0,0.0,0.0,0.0
20250418_203103,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
20250418_203103,5.0,0.0,2.412356619154612,0.0,0.0,0.0,0.0,0.0
20250418_203104,5.0,0.0,2.391783123946236,0.0,0.0,0.0,0.0,0.0
20250418_203104,5.0,0.0,2.396396926884579,0.0,0.0,0.0,0.0,0.0
20250418_203104,5.0,0.0,2.4542765003912006,0.0,0.0,0.0,0.0,0.0
20250418_203104,5.0,0.0,2.4237270629114613,0.0,0.0,0.0,0.0,0.0
